""	"PotGrowth"	"Variable_Size"	"Species"	"Model"	"sizeX0"	"sizeXb"	"alpha"	"beta"	"C"	"D"	"Cprim"	"gamma"	"theta"	"lambdaVec1"	"lambdaVec2"	"lambdaVec3"	"lambdaVec4"	"lambdaVec5"	"lambdaVec6"	"lambdaVec7"	"lambdaVec8"	"lambdaVec9"	"lambdaVec10"	"lambdaVec11"	"lambdaVec12"	"lambdaVec13"	"compX0"	"compXb"	"lambdaVec14"	"lambdaVec15"	"lambdaVec16"	"lambdaVec17"	"lambdaVec18"
"74"	79.38711	"DIA"	"ACRU"	"Model.11b"	13.09492	0.5	0.5	2.516002	NA	0.7621548	36.34304	0.08325606	NA	0.2079978	0.5340135	0.9997465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"75"	78.95326	"DIA"	"ACRU"	"Model.11c"	12.88247	0.5	0.5	2.100805	NA	NA	NA	NA	NA	0.2733584	0.5506965	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	27.83939	NA	NA	NA	NA	NA
"76"	78.9525	"DIA"	"ACRU"	"Model.12a"	14.27001	0.5	0.5	1.695759	NA	0.9202077	11.8533	0.2021278	0.112617	0.1368488	0.4056785	0.8837289	0.6667834	0.9564168	0.9999701	0.3394734	0.6507937	0.05961071	0.02177227	0.2366519	0.7076461	0.9999459	NA	NA	0.3851284	0.9478591	0.3240621	NA	NA
"77"	82.38677	"DIA"	"ACRU"	"Model.12b"	5.496768	1.591483	0.6180064	1.271548	NA	0.9206998	6.818432	0.4824293	0.08681666	0.07318959	0.3208452	0.8514768	0.9478753	0.9999994	0.9963353	0.9993457	-0.100618	0.2026927	-0.3699817	0.1013261	0.6307367	1	NA	NA	0.2198337	0.9981056	0.131146	NA	NA
"78"	79.60699	"DIA"	"ACRU"	"Model.12c"	5.94567	1.128353	0.5000046	1.596664	NA	NA	NA	NA	NA	0.2168688	0.2687247	0.7161414	0.9999985	0.9130355	0.9859869	0.3049	0.9723818	0.3345717	-0.02888357	0.2341029	0.8757741	0.9999838	0.001	30.93776	0.3781124	0.9999992	0.3275582	NA	NA
"79"	101.8464	"DIA"	"ACRU"	"Model.13a"	11.4501	0.6687984	0.582596	1.270757	NA	0.6460755	43.87776	0.1864117	0.3565818	1.896159e-16	0.2854858	0.9734686	0.9976919	1	0.9899607	0.5348479	0.7643967	0.0248364	2.99331e-05	0.0776027	0.7471393	0.9995528	NA	NA	0.1719792	0.986766	0.01699617	NA	NA
"80"	82.7349	"DIA"	"ACRU"	"Model.13b"	15.60516	0.5	0.6036416	1.325307	NA	0.7845259	14.80478	0.3240845	0.4041546	-0.09730541	0.4402202	1	0.9901674	0.998847	0.8367566	0.437594	0.3338293	-0.1101138	0.01664481	0.02634706	0.9215146	0.9999997	NA	NA	0.1131246	1	0.01970166	NA	NA
"81"	78.9525	"DIA"	"ACRU"	"Model.13c"	13.1805	0.5	0.5724563	1.339132	NA	NA	NA	NA	NA	0.2591346	0.5133605	0.753559	0.9993352	0.978896	0.9999835	0.4464476	0.997541	0.4937105	0.05039994	0.1832596	0.6984914	0.9999895	0.001	36.26281	0.3814172	0.9999378	0.2461383	NA	NA
"82"	100.3551	"DIA"	"ACRU"	"Model.14a"	14.95914	0.5692539	0.5197181	1.533645	NA	0.6914694	31.99605	0.326059	0.1697645	0.03570569	0.3507176	0.7672	0.9417587	0.7955501	0.9969574	0.5773127	0.007056624	0.03990662	2.794744e-05	0.004521673	0.3806058	1	NA	NA	0.2187013	0.9924582	0.004845144	NA	NA
"83"	78.96166	"DIA"	"ACRU"	"Model.14b"	15.74034	0.6340638	0.5	1.162098	NA	1.332253	0.5332236	0.8941842	0.3600649	0.07826603	0.341067	0.8639234	0.9959472	0.8439788	0.9672232	0.07760714	0.5611431	0.1858559	3.231661e-05	0.1217129	0.5258423	0.9999104	NA	NA	0.1807778	0.9946505	0.08221781	NA	NA
"84"	78.9525	"DIA"	"ACRU"	"Model.14c"	2.701944	2.430155	0.500014	1.207931	NA	NA	NA	NA	NA	0.1854855	0.3528384	0.6924502	0.9472383	0.9575026	0.9999932	0.4383221	0.8162843	0.5150082	0.0009086611	0.08504824	0.9366554	0.9999998	0.001	29.37975	0.3498363	0.9953786	0.3435206	NA	NA
"85"	57.3885	"DIA"	"ACSA"	"Model.01a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"86"	57.3885	"DIA"	"ACSA"	"Model.02a"	26.1557	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"87"	69.03899	"DIA"	"ACSA"	"Model.03a"	5.523865	1.234112	0.5	1.672943	5.876672	0.5755125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"88"	67.51033	"DIA"	"ACSA"	"Model.04a"	1.608077	6.082933	0.5821967	1.574006	NA	0.9907846	1.732268	0.8000403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"89"	81.50445	"DIA"	"ACSA"	"Model.05a"	0.5000001	18.12803	0.5	1.594522	NA	0.6269729	22.67189	0.4862184	0.02252231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"90"	57.39278	"DIA"	"ACSA"	"Model.06a"	2.720592	2.485917	0.8823224	1.386893	NA	0.8567195	10.2307	-0.01455427	-0.4924801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"91"	57.38863	"DIA"	"ACSA"	"Model.07a"	11.58314	0.5	0.6267401	1.640356	NA	0.6159347	58.15167	-0.2203642	-0.1577393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"92"	68.70874	"DIA"	"ACSA"	"Model.08a"	0.5	8.507866	1.344635	0.8942389	NA	0.6262002	229.6903	-0.6965735	NA	0.02757263	0.1757365	0.2385221	0.1631086	0.404262	0.9344687	0.2278134	0.01304941	0.01583024	0.121703	2.849791e-12	0.09413274	0.09067648	NA	NA	0.02199698	0.049918	NA	NA	NA
"93"	57.57816	"DIA"	"ACSA"	"Model.08b"	0.5	8.429175	1.65231	1.101948	NA	0.8432791	27.6405	-0.9009029	NA	0.1244579	0.9999947	0.9811281	0.5036843	0.8317282	0.9999963	0.650816	0.2638569	0.3164161	0.1425176	-0.2486627	0.999745	0.3272468	NA	NA	0.3355621	0.403112	NA	NA	NA
"94"	57.38991	"DIA"	"ACSA"	"Model.08c"	1.373619	4.813931	1.781097	1.331578	NA	NA	NA	NA	NA	0.1449031	0.9980107	0.9998281	0.5846724	0.5910391	0.999989	0.940837	0.4901327	0.4654069	0.1974998	-0.4645467	0.8920891	0.4692049	0.001	250.7255	-0.3040686	0.4226264	NA	NA	NA
"95"	67.07062	"DIA"	"ACSA"	"Model.09a"	20.49298	0.5	0.5000791	2.030827	NA	0.8636072	1.722803	1.155358	NA	0.9997612	0.93413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"96"	76.04092	"DIA"	"ACSA"	"Model.09b"	2.010007	4.414509	0.5329982	1.631446	NA	0.6019504	26.5038	0.4050531	NA	1	0.9303313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"97"	57.39424	"DIA"	"ACSA"	"Model.09c"	0.5	13.5789	0.5	1.390923	NA	NA	NA	NA	NA	1	0.9147117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	65.55512	NA	NA	NA	NA	NA
"98"	57.38889	"DIA"	"ACSA"	"Model.10a"	2.480356	2.151245	1.776207	0.9138514	NA	1	3.568939	-0.5427627	NA	0.04647492	0.9780986	0.5698458	0.6598817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"99"	57.3885	"DIA"	"ACSA"	"Model.10b"	8.438326	0.6156546	1.953917	0.6089424	NA	1	2.609212	-0.5455341	NA	0.0601172	1	0.5903473	0.5846185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"100"	57.39078	"DIA"	"ACSA"	"Model.10c"	4.399838	1.563476	1.971938	0.8735808	NA	NA	NA	NA	NA	-0.0002387094	1	0.5881856	0.5612886	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	498.813	NA	NA	NA	NA	NA
"101"	92.71916	"DIA"	"ACSA"	"Model.11a"	12.54931	0.5	0.5866032	2.001069	NA	0.3968137	249.6846	-0.03696098	NA	0.3774806	0.4826685	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"102"	88.56662	"DIA"	"ACSA"	"Model.11b"	17.92148	0.5	0.9464479	1.595895	NA	0.6613519	28.69989	0.3380011	NA	0.4141161	0.5845655	0.9998776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"103"	57.3885	"DIA"	"ACSA"	"Model.11c"	0.5892626	11.4347	0.5	1.793118	NA	NA	NA	NA	NA	0.4522086	0.5876065	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	38.49294	NA	NA	NA	NA	NA
"104"	57.41728	"DIA"	"ACSA"	"Model.12a"	1.337847	3.498782	0.5	1.23274	NA	0.9841939	52.81609	-0.6469513	0.1158421	0.1275804	0.9941377	0.9380559	0.4660572	0.5639699	0.9999813	0.5045774	0.1292058	0.1493521	0.3225408	0.001112897	0.6278923	0.2178523	NA	NA	0.03585497	0.0004841696	NA	NA	NA
"105"	57.3885	"DIA"	"ACSA"	"Model.12b"	14.14206	0.5	1.358145	1.43744	NA	1.262432	0.5462626	-0.1543733	0.3844672	0.1817423	1	0.9999796	0.994017	0.4194048	1	0.9999986	0.486271	0.721544	-0.1411491	-0.5475708	0.9502028	0.494464	NA	NA	-0.9934685	0.4528809	NA	NA	NA
"106"	60.51915	"DIA"	"ACSA"	"Model.12c"	0.9502134	7.63662	1.707606	1.456826	NA	NA	NA	NA	NA	0.1434914	0.920296	0.9922785	0.5141448	0.6402866	0.9999796	0.7285311	0.3378103	0.251278	-0.3125906	-0.26497	0.9063226	0.3479585	0.001	197.5926	-0.3334197	0.3749315	NA	NA	NA
"107"	57.62711	"DIA"	"ACSA"	"Model.13a"	10.6466	0.502832	1.01166	0.5442694	NA	0.7110665	99.18886	-0.337995	0.07097867	0.03138483	0.1714564	0.4248085	0.1766057	0.3385909	0.9383376	0.1920011	6.200106e-12	0.04744634	0.03902457	0.002247254	0.1093614	0.1240466	NA	NA	0.02000327	0.04348279	NA	NA	NA
"108"	57.38852	"DIA"	"ACSA"	"Model.13b"	11.47755	0.5	0.6803418	0.8857144	NA	0.9999184	29.1427	-0.4477265	-0.1554107	0.147227	0.9999537	1	0.4367169	0.6151202	1	0.6566521	0.1890441	0.3131416	0.1906481	0.07521931	0.9999979	0.4465291	NA	NA	0.06395636	0.4260374	NA	NA	NA
"109"	57.38851	"DIA"	"ACSA"	"Model.13c"	0.5	13.96957	1.586386	1.20771	NA	NA	NA	NA	NA	0.1392355	0.9976747	0.9994213	0.6460219	0.9999982	0.9943532	0.8947698	0.3570799	0.9990157	0.1911655	-0.4308473	0.9999978	0.4299629	0.001055461	208.9928	-0.896721	0.479844	NA	NA	NA
"110"	58.6114	"DIA"	"ACSA"	"Model.14a"	4.758729	0.8852478	0.5	0.7866568	NA	0.6565892	276.5372	-0.7770191	-0.001628815	0.06094753	0.582766	0.928832	0.3146414	0.4579328	0.999892	0.3716524	3.256946e-06	0.08846501	0.01527491	0.07376619	0.6977453	0.1352736	NA	NA	1.210834e-07	0.006576902	NA	NA	NA
"111"	82.23614	"DIA"	"ACSA"	"Model.14b"	0.500046	5.988309	1.543671	0.889887	NA	0.3721468	971.8834	-0.9535834	-0.06335827	0.03144822	0.1346281	0.2593978	0.1250779	0.2990831	0.9038611	0.2242835	3.450564e-08	4.548893e-05	0.00133471	2.195919e-23	0.1702572	0.08773745	NA	NA	0.02673651	7.059312e-13	NA	NA	NA
"112"	57.3885	"DIA"	"ACSA"	"Model.14c"	1.001031	7.092956	1.094706	1.29719	NA	NA	NA	NA	NA	0.06123348	0.677247	0.9766279	0.3697647	0.6293841	0.9999999	0.4052759	0.0001256133	0.1017599	0.0122865	0.03075772	0.602398	0.2326668	0.1206209	56.38534	0.0005239272	0.1037159	NA	NA	NA
"113"	71.8425	"DIA"	"BEAL"	"Model.01a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"114"	71.8425	"DIA"	"BEAL"	"Model.02a"	13.53058	0.7835518	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"115"	71.8425	"DIA"	"BEAL"	"Model.03a"	10.45037	0.5	3.999998	1.55941	6.953656	0.2056191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"116"	71.8425	"DIA"	"BEAL"	"Model.04a"	2.015817	3.414443	4	1.381263	NA	0.2983463	8.843964	0.6222534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"117"	99.70332	"DIA"	"BEAL"	"Model.05a"	0.5	8.495281	4	0.7407976	NA	0.1516314	353.4664	-0.2084979	-0.2477955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"118"	111.8487	"DIA"	"BEAL"	"Model.06a"	0.5	9.627002	3.965073	0.9262016	NA	0.2038824	243.0775	-0.08562979	-0.8959408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"119"	143.685	"DIA"	"BEAL"	"Model.07a"	0.5	8.955425	4	0.5061939	NA	0.1170491	598.9914	-0.08218165	-0.2913751	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"120"	94.14636	"DIA"	"BEAL"	"Model.08a"	4.533267	1.457611	0.7628048	1.75388	NA	0.7834036	47.07963	0.2937111	NA	0.1985494	0.2333492	0.00196327	0.2259622	0.996544	0.5895688	0.0006815781	0.2244797	7.668771e-05	0.01620543	5.575723e-54	0.2086121	2.448714e-06	NA	NA	0.01874324	3.237054e-05	NA	NA	NA
"121"	74.24079	"DIA"	"BEAL"	"Model.08b"	13.35914	0.5	0.5206334	1.528442	NA	0.7929614	38.70011	0.3376505	NA	0.5046236	0.2658048	-0.03852972	0.2317236	0.9729013	0.9999861	-0.3004871	0.4357414	-0.6440999	0.1246203	-0.4018961	0.2965204	-0.2811019	NA	NA	-0.3615375	-0.1657256	NA	NA	NA
"122"	71.8425	"DIA"	"BEAL"	"Model.08c"	3.43136	1.762262	0.5	2.446119	NA	NA	NA	NA	NA	0.2742287	0.2226372	-0.3752381	0.2175795	1	0.999897	-0.1253479	0.3198399	0.04173446	0.2062394	-0.6116808	0.2239937	0.2189086	0.001	15.66834	-0.07923279	-0.04907567	NA	NA	NA
"123"	74.32318	"DIA"	"BEAL"	"Model.09a"	8.893568	0.5000002	3.359624	1.632044	NA	0.5027659	21.31061	-0.2871013	NA	0.8431381	0.1103343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"124"	107.0233	"DIA"	"BEAL"	"Model.09b"	13.53315	0.5	3.556904	1.546228	NA	0.3816726	27.89766	0.2972885	NA	0.9993468	0.1109025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"125"	71.8425	"DIA"	"BEAL"	"Model.09c"	10.9053	0.5	1.996834	1.388188	NA	NA	NA	NA	NA	0.6403244	0.213784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	223.7608	NA	NA	NA	NA	NA
"126"	71.84266	"DIA"	"BEAL"	"Model.10a"	0.7964058	6.699791	0.7629913	1.349954	NA	1	7.567452	-0.02259892	NA	0.001202237	0.9345222	5.959341e-07	0.968073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"127"	71.8425	"DIA"	"BEAL"	"Model.10b"	11.82425	0.5	0.7311874	1.26753	NA	1	6.916583	0.113757	NA	-0.330491	0.8387602	-0.1098138	0.9712179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"128"	71.84252	"DIA"	"BEAL"	"Model.10c"	1.772387	3.298981	0.715136	1.266229	NA	NA	NA	NA	NA	-0.3902249	0.8418651	-0.0705374	0.9999987	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	60.24426	NA	NA	NA	NA	NA
"129"	143.685	"DIA"	"BEAL"	"Model.11a"	1.141421	3.065897	1.377508	1.220414	NA	0.3389183	337.7405	-0.3281991	NA	0.2105736	0.9999571	0.0001932413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"130"	71.8425	"DIA"	"BEAL"	"Model.11b"	0.5000122	14.22824	3.765586	0.9178783	NA	0.152536	95.97648	0.3650647	NA	-0.04726985	0.2109578	-0.5962805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"131"	71.8425	"DIA"	"BEAL"	"Model.11c"	11.62374	0.5	1.18934	1.078552	NA	NA	NA	NA	NA	0.2283095	1	-0.4692215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	141.0832	NA	NA	NA	NA	NA
"132"	102.0097	"DIA"	"BEAL"	"Model.12a"	13.54745	0.5000001	0.5	1.896921	NA	1.036059	13.15006	0.3180614	0.228473	0.4201466	0.4058659	0.07282559	0.4871811	0.9999821	0.9350178	2.959968e-05	0.4819576	0.1184682	1.214562e-07	5.707435e-07	0.4178693	0.004054988	NA	NA	0.06364134	0.004940238	NA	NA	NA
"133"	71.8425	"DIA"	"BEAL"	"Model.12b"	2.566701	2.067423	0.5048229	1.429095	NA	1.068635	6.250334	0.01334362	0.3510195	0.9630846	0.9408257	-0.1089288	0.940593	0.9999983	0.9858873	-0.9927511	0.8642866	0.3555513	0.279231	-0.9879234	0.9997614	-0.1608171	NA	NA	-0.2311269	-0.03914641	NA	NA	NA
"134"	71.84376	"DIA"	"BEAL"	"Model.12c"	5.833678	1.017888	0.5	1.819515	NA	NA	NA	NA	NA	0.3377713	0.2220309	-0.1572937	0.2217988	0.9724786	1	-0.3493738	0.3120277	-0.414285	0.2623702	-0.339011	0.2456222	0.04083608	0.001	13.65314	0.01193564	-0.1824855	NA	NA	NA
"135"	76.13629	"DIA"	"BEAL"	"Model.13a"	3.165838	1.865539	1.763073	0.6071441	NA	0.6162496	57.29608	0.2697839	-1.999999	0.3406344	0.5402814	0.001346074	0.1106038	0.9999998	0.2849261	0.5360724	0.9899178	4.193504e-05	0.0005055453	0.0001642965	0.4280606	0.01224153	NA	NA	0.03772335	0.0002709683	NA	NA	NA
"136"	71.8425	"DIA"	"BEAL"	"Model.13b"	9.241951	0.6412041	0.7367112	0.7891148	NA	0.6050563	108.4024	0.2377676	-1.109938	0.8120464	0.450044	-0.5531852	0.1380804	1	1	0.13041	1	-0.9999999	0.295455	-0.3583649	0.5113823	-0.07464904	NA	NA	-0.5865722	-0.1862254	NA	NA	NA
"137"	71.8425	"DIA"	"BEAL"	"Model.13c"	0.5	12.03777	0.5000003	1.62357	NA	NA	NA	NA	NA	0.3471746	0.2063259	-0.1368936	0.2053508	1	0.6672448	-0.341245	0.1774223	-0.4679719	0.1482514	-0.1622814	0.2641144	0.1335452	0.001	12.49151	-0.1202265	-0.02050095	NA	NA	NA
"138"	90.43916	"DIA"	"BEAL"	"Model.14a"	2.022986	2.911468	0.5	1.872982	NA	0.660054	151.7341	0.146571	-0.08669824	0.1739158	0.1698285	2.852232e-33	0.1396735	0.8454007	0.2609995	0.07052216	0.1716306	2.474798e-10	3.745225e-16	3.665579e-10	0.185337	2.098772e-07	NA	NA	0.001274113	2.909055e-16	NA	NA	NA
"139"	89.79656	"DIA"	"BEAL"	"Model.14b"	3.228811	2.00656	0.8122774	1.910489	NA	0.8383492	41.82646	0.262038	0.0167485	0.1471659	0.1722951	4.521716e-08	0.1950212	0.8256016	0.3885562	6.85091e-17	0.1820241	1.032588e-21	2.313462e-07	8.050677e-36	0.1596507	0.02666951	NA	NA	0.08105997	2.549234e-05	NA	NA	NA
"140"	74.81271	"DIA"	"BEAL"	"Model.14c"	10.88442	0.5	0.660705	1.732313	NA	NA	NA	NA	NA	0.2333556	0.2051853	2.998889e-09	0.2042757	0.9036422	0.3954466	0.0008872113	0.1920188	6.93778e-17	8.30388e-09	2.398814e-13	0.1809165	1.772074e-12	0.001	13.17537	0.02237312	0.0002910158	NA	NA	NA
"141"	113.61	"DIA"	"BEPA"	"Model.01a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"142"	113.61	"DIA"	"BEPA"	"Model.02a"	10.52954	1.115931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"143"	113.61	"DIA"	"BEPA"	"Model.03a"	11.73612	0.9731576	1.999417	0.6199981	5.094162e-09	2.903749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"144"	113.6837	"DIA"	"BEPA"	"Model.04a"	3.101629	1.135132	0.5	1.386802	NA	0.4971572	100.9714	-0.1509028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"145"	114.1538	"DIA"	"BEPA"	"Model.05a"	8.398073	0.5	0.5022529	0.5117329	NA	0.03907344	999.9944	0.06846889	-0.5785382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"146"	136.8903	"DIA"	"BEPA"	"Model.06a"	7.242139	0.5000367	0.5	0.6880499	NA	0.5942791	140.4453	-0.09740899	-0.9937817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"147"	206.1488	"DIA"	"BEPA"	"Model.07a"	0.5000027	7.334988	0.5	0.5	NA	0.1879081	1000	-0.07553669	-0.4253662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"148"	113.6876	"DIA"	"BEPA"	"Model.08a"	0.5000031	7.935971	0.5	1.290641	NA	0.7428328	48.99481	0.04279573	NA	0.0008111712	0.0005836727	0.6213569	3.136658e-08	0.142202	0.9999057	0.3470403	0.7212993	0.1270375	0.2620271	6.563825e-16	0.001107719	0.06291287	NA	NA	2.570302e-05	0.625308	0.2255497	0.0634918	0.7944923
"149"	113.61	"DIA"	"BEPA"	"Model.08b"	6.45339	0.5852886	0.5	1.098677	NA	0.7270053	59.43377	-0.05910012	NA	0.1786638	-0.0779123	0.5838452	0.01282728	0.1254283	1	0.1609874	0.9806432	0.1334422	0.4329045	-0.4498742	0.1322679	0.1178488	NA	NA	-0.1894075	0.6555497	0.2397949	-0.1523376	0.9990338
"150"	113.61	"DIA"	"BEPA"	"Model.08c"	8.060173	0.5000064	0.5	1.167518	NA	NA	NA	NA	NA	0.06160235	0.02576136	0.5807019	0.02765234	0.4079706	0.9999984	0.5158549	0.9544478	0.2941512	0.6043234	-0.2154771	0.174527	0.2146797	0.001	27.70586	-0.02907337	0.8029472	0.3191557	0.1554193	0.992166
"151"	113.61	"DIA"	"BEPA"	"Model.09a"	0.5000215	7.293738	0.6443387	1.412952	NA	0.773202	51.25968	-0.1375128	NA	0.8752838	0.1690639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"152"	135.3813	"DIA"	"BEPA"	"Model.09b"	6.942318	0.5011277	0.5	1.296415	NA	0.6125964	152.6057	-0.1538508	NA	0.7069729	0.1396482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"153"	113.61	"DIA"	"BEPA"	"Model.09c"	2.459832	1.62259	0.5	1.43885	NA	NA	NA	NA	NA	1	0.2952074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	28.45689	NA	NA	NA	NA	NA
"154"	113.61	"DIA"	"BEPA"	"Model.10a"	1.664508	1.404806	0.5	1.448761	NA	1	42.75538	-0.9112805	NA	0.05069266	0.9999215	0.1198847	0.3881974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"155"	113.61	"DIA"	"BEPA"	"Model.10b"	4.683043	0.8737784	0.5	1.376543	NA	1	15.82403	-0.04482013	NA	0.138699	1	0.1739003	0.413177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"156"	113.61	"DIA"	"BEPA"	"Model.10c"	8.060204	0.5	0.5	1.406329	NA	NA	NA	NA	NA	0.1268191	0.9744359	0.1770279	0.4025615	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	32.70955	NA	NA	NA	NA	NA
"157"	113.6809	"DIA"	"BEPA"	"Model.11a"	8.469696	0.5	0.5	1.826767	NA	0.9416214	17.15614	0.07693519	NA	0.1889899	0.3756513	0.9999946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"158"	113.6221	"DIA"	"BEPA"	"Model.11b"	8.281343	0.5	0.5	1.875041	NA	0.9260981	18.1184	0.07800497	NA	0.1854335	0.3762171	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"159"	113.61	"DIA"	"BEPA"	"Model.11c"	0.5000616	8.112985	0.5	1.782616	NA	NA	NA	NA	NA	0.1470323	0.2695964	0.6830727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	22.73071	NA	NA	NA	NA	NA
"160"	138.1841	"DIA"	"BEPA"	"Model.12a"	7.31732	0.5	0.5726314	1.249877	NA	0.5660129	143.835	-0.1416186	-0.01339175	0.1012209	2.896773e-18	0.6206336	6.482535e-13	0.2043907	0.9963052	0.2506854	0.7290617	0.1944314	0.2865803	0.0007306397	0.09597257	0.05760095	NA	NA	1.230742e-13	0.4153102	0.1908205	1.588012e-08	0.9968284
"161"	113.61	"DIA"	"BEPA"	"Model.12b"	0.5	6.336405	0.5039809	0.8079891	NA	0.4608985	279.546	-0.3813763	-0.08652331	-0.1699732	0.08325122	0.4794089	-0.2658069	0.3127796	0.999986	0.118293	0.1477409	0.1712689	0.1285602	-0.4059486	0.1025606	-0.1458867	NA	NA	-0.4654178	0.520098	0.07648423	0.1107782	0.9857876
